x1,x2,x3,x4,x5,x6,anomalia
7.7311528704273655,23.29915461370702,-0.36745341743588755,4.715371514108048,9.30617936552349,16.780965177636155,0.0
11.466832760823852,16.943695148298342,-0.24513143821850975,7.060311391578131,10.462825860923001,19.821288978550864,0.0
11.5012724786294,20.196010718657188,1.2060485163637427,-4.957188990693858,7.77126188341631,19.100078724888757,0.0
10.893921337422665,16.072384559727748,2.7380449793451316,-3.684227637518572,7.373334461000252,23.22552372058624,0.0
10.091706029381097,19.253894158807096,0.9968953719527909,-9.504051903778599,8.883987645732052,17.903298480421164,0.0
11.04222104920397,22.976545133063386,0.9566586323531967,-1.9765722928874663,11.052473266041535,18.77530510896183,0.0
8.862190200222914,19.875165077669994,2.0701478103958504,-1.9326224497942868,10.467064995618065,19.543919512025244,0.0
9.358277202565228,22.355313890273262,-0.8652547736209801,-7.1224187875798055,12.941534387091984,20.42724128615923,0.0
12.139440024449208,20.708450201921455,-0.5440126298059602,-2.7128247798222125,6.6818733256063805,20.113440284707362,0.0
7.956285955104878,18.894772509626577,-3.298699761346602,0.3559450013458366,8.539450236630191,22.24852363237465,0.0
10.771028150811519,20.67770218661844,-0.41941277886071116,6.884561063562975,11.06281062026785,19.24788236572836,0.0
10.982678668796556,21.086503028124046,2.3320673221824526,0.16768483227819178,8.89499202572368,21.555555074617857,0.0
8.011947904761096,19.97644683190668,0.8758660286090375,-1.3849921617701306,10.196670081784477,22.670606543321604,0.0
8.572667057850369,21.055902957429822,0.2928460875336269,8.489730806464534,10.473491265977152,20.534810460443158,0.0
11.547111275112332,17.461589937014637,0.49350347884636914,-7.141786429177788,11.187735953619374,23.49956356257863,0.0
7.486447161266582,21.45800860702004,2.2155603444246323,0.5689128047360769,12.351489291854376,22.25748984463972,0.0
11.57393850160117,19.109670055831142,0.5757297699914428,-2.157034982835234,9.96446357455805,21.04325943892538,0.0
11.227333526757763,17.96829882262276,-0.5635594909338841,-3.1176135853160245,9.55279503074231,17.746577567199637,0.0
10.513437039208593,21.17652391633997,-0.2684103027000795,-1.3307349617580175,8.892441243936572,17.805723055282463,0.0
10.875111170320626,20.442556599204405,1.064015180519936,5.314955542388665,8.858350478802143,18.49016750660454,0.0
8.639497848706974,19.48139932862772,-0.3887107130353161,6.432633088085594,9.615007039704423,20.099701173457657,0.0
10.124473375246351,19.682607091423286,-1.3673440572980697,1.5483908550603154,10.121619394720371,17.293931200761662,0.0
7.818237832752164,19.176097819085744,1.7814197699143646,1.6242465346867896,10.012012406986356,19.44261541191188,0.0
10.923217717451415,21.03051474516151,0.27191482413340295,0.41325609318151096,9.37542690198546,19.51320032786932,0.0
11.854188486603489,19.073053071865147,0.2976305385133653,10.47321294352402,8.607997639936476,22.010174557992382,0.0
9.855346938044892,21.90307243730771,1.9335636361165904,-2.6249848349576754,12.075537442851044,20.920942136887028,0.0
7.578971370974111,19.47023599497347,-0.8594581596441304,-8.337189440728599,10.8719454259938,19.891465205594002,0.0
9.016724278466757,21.466334209840024,-0.13110792199404878,0.1921424902681099,6.196690512851159,19.332944119320263,0.0
9.131445273868247,19.324694643673105,0.747693745928564,11.384702793867806,10.196488632131265,20.22344491833922,0.0
7.7291784738053355,20.4077950067605,-0.3140772273746425,3.1524029481259266,12.600359629327615,20.513692650743618,0.0
9.591238814019059,21.465171884678966,-0.7097383878196124,3.0774871557327295,8.764914130824435,24.384381281174385,0.0
12.323713546127024,18.369675733646922,-0.4456333365248012,-11.723925715304851,8.667658845933692,19.84046663978119,0.0
7.774269908690323,19.430503137119796,-1.2811062145484322,8.695608946168718,9.843320888573263,20.272885456118964,0.0
7.985707148009419,21.75352505235513,-0.3367577765978097,-2.2762194877418587,9.666927342042829,21.736846539168948,0.0
10.7101197985755,17.953077710344875,1.8350500990991998,-1.8895381080861284,9.116374520024046,22.9978005965442,0.0
11.634416318234962,20.35255800246912,0.5996696116694145,-11.80745677336408,7.328278329544666,21.018612208935746,0.0
8.136344591573359,17.298279951543776,-1.8821568602616923,-5.164086679349101,12.577789259611,21.75333683315076,0.0
11.906531014895629,18.713691915245363,0.3075641855556355,1.5672327818021832,8.634268633842465,20.092240809439627,0.0
12.248438683296403,18.56679524025121,-2.4003520604632786,6.878230198539052,9.45248866019514,20.244343746892728,0.0
10.601051807852073,20.84076587742533,-0.7987220008481729,-4.457688431823371,9.243112417263099,20.880366463558676,0.0
10.240196651059719,21.79667886314871,-0.4857950066663757,-10.790465157811749,10.785291249400768,17.509480404737552,0.0
7.950556532414469,20.9852389446014,1.6495970255277626,-0.9294325670762225,10.17364339080207,19.153380563016164,0.0
11.015922555424774,18.510822754808768,2.5228002594732537,-6.874333146905807,10.938697016496716,21.499440128631644,0.0
11.11196700386886,18.446815467384617,0.7110323684822875,-4.84890183353202,9.731266178854156,18.507765569213053,0.0
10.039357866721286,20.35837985794033,-1.2659150144125961,-13.236034263503317,12.238321875892794,23.065641002391537,0.0
9.807007462627304,19.244754398376198,-2.1030154078808874,-7.814794659892469,14.398970003574044,16.32909004876644,0.0
10.841460774043338,18.81160243827531,0.5215030989201687,-1.3211666473875752,10.379934868035262,18.160867090011134,0.0
10.186372588223328,17.360338169892277,1.4082854642370917,0.45499467883007727,9.333590043582007,19.150591293792047,0.0
10.6524931474115,18.161363960116205,0.0229852495497508,-7.309508582981042,8.947657389606725,18.736900782118695,0.0
10.10044417452225,21.100250433630567,2.0808586946473704,1.7299376947268899,11.257455464844433,19.263775158950963,0.0
9.342910980579399,20.550257428168873,2.3093574311573573,-7.515420790248592,12.671086063465197,20.882124012519327,0.0
9.381833647896077,19.571036799400506,3.4574007138807574,-1.4253281731969571,10.661293225405332,23.617790738860002,0.0
9.51352491506547,17.917601934782763,-0.5645086372490057,-0.5543453134511984,8.70715444322264,21.38564247821784,0.0
8.878130591480057,19.796183928696127,1.8917567786140312,12.329559039168762,12.551378031617968,21.024532065651403,0.0
11.70880094936241,16.729223904491114,0.8351225843359085,3.043665382947853,8.284683350407771,19.81982458447863,0.0
11.983168064312913,17.98037786107679,-0.6329864552286333,-8.901273176449783,9.141447864053585,23.87705147233326,0.0
8.902148958323867,21.99180844438436,1.0077023373703373,3.514282004019745,10.037666144660154,20.980510966383356,0.0
12.413969554947112,20.45973032429915,1.6980197884065915,-4.251583190839408,10.124978743997078,18.867217133629634,0.0
7.975982631807297,17.592990542104424,0.17463252645702002,-2.1541200409460717,8.86616396709624,20.205853677711723,0.0
7.2994170455182035,18.470052082266974,-0.596013017131124,5.028052050411339,9.691983630029753,19.836761644210483,0.0
8.266063961955185,19.53885121481676,1.124141000378394,2.962850552301309,9.906573742547701,20.872936883021826,0.0
9.210814470664197,21.93866329906968,2.0037246043037147,2.5283563722418205,10.323300389040051,18.899147226414147,0.0
9.73415478446407,19.188877070613678,1.1833881737585206,4.922969027175213,11.46105337103924,20.462278903900327,0.0
9.80471418771677,19.45810527210603,1.876234040625043,-2.143408200473666,9.45327102652997,21.336486885838095,0.0
10.903320505918678,19.363141991083538,-0.06043029219046397,0.3772626236493877,11.330453810814108,22.23683986108887,0.0
8.639684519926014,20.373462899860883,-0.16630901442445767,-1.7764345424645622,8.623699267580987,20.36715733202644,0.0
10.572408875081777,18.100695747414683,0.8603418163560628,-2.3342324580143545,8.160909297446533,17.9335240677321,0.0
12.659406036313019,19.396513931259413,0.07235511414990141,-3.427395498122665,10.068637088426073,20.178423107449145,0.0
11.186794428504978,18.613073171256953,-1.3367902064248904,-2.7397525820313278,10.150608904472683,18.87209179997287,0.0
8.348588685962154,19.867406425324756,-0.17207244911795638,-0.8945231363587338,7.888619402684902,19.726531296106035,0.0
12.326184572322354,20.107695975571403,-0.20634054738828034,-4.989902394779621,11.335403533575676,19.537406694425506,0.0
10.223640982061537,18.63906903420491,1.855042206006318,-4.180377056341183,8.418828658483585,20.01627125681213,0.0
11.894578355153387,18.801426189669353,-0.056138111325437945,13.158763710859706,13.728160885032619,21.853766545164834,0.0
11.539334323642425,18.223178927097788,-1.8898090674477097,4.037242865765204,9.670034706498926,21.916548991673476,0.0
7.406209504688427,19.890254992653603,-0.30465603223921395,4.168234417888927,9.910734337252043,23.72652493391435,0.0
7.6717157627172545,16.946552535499666,1.053231177702448,-0.4061858034446317,11.07074319526361,20.406873395146537,0.0
8.491144201448897,24.714373912761523,1.683976342390529,-4.3613199460221255,9.10214673275111,18.049436588107344,0.0
9.014016927594342,17.456000441760825,-1.6293936333395123,8.821315824695965,10.232308996832469,20.73942056890349,0.0
8.38163484408102,20.70155940003986,-2.117452821784003,5.619479544086456,10.278953411774351,21.92252381516617,0.0
10.077776786086536,17.523809328908385,1.6636436067667604,-2.448732536037001,11.332479132649487,20.268651920311818,0.0
9.02396921556746,19.68218903044238,-2.8535033286361173,0.2126699796385887,9.38262771155646,20.281828619956322,0.0
10.509869554744716,16.277077731586818,-1.2868613418178958,5.0572867583423555,10.542754900697568,19.201646879847615,0.0
8.776530681045521,24.146882939118086,0.1898448125419101,5.452494401309832,13.916440016146247,20.170486426373156,0.0
11.922559013767167,18.915818535630912,-1.0872267205866144,-1.5783196283334144,8.074592469214021,20.763796050170974,0.0
11.18947669184024,22.473889370918045,0.39424691790744754,-1.5785807396622036,10.617144618851862,20.21767140354332,0.0
9.498126127028497,22.318725387525024,-2.6448899793687533,-0.7261514401953323,11.022125786707837,20.44150809363951,0.0
10.954001826288215,17.67836888977491,0.89020924009103,-0.48294259940918993,10.241764903626672,17.365809442801268,0.0
11.129417718133423,20.90587585171732,-0.7249062949315677,-9.32174911842096,11.18180934908893,21.55264460703208,0.0
9.843748793865938,20.501879222620214,2.766354642232877,-14.03749110794039,8.359406709971504,19.383011096218,0.0
10.272259426566347,20.375502120902627,0.12063049298209139,4.690974916309252,10.905210165836056,18.99287328449864,0.0
9.683396275425611,19.895026279637793,0.4024587805554031,-1.418351804916924,9.038568490685462,20.297758548651508,0.0
9.966159119741869,21.407530494903977,-2.9630681909347105,3.415869691678506,5.405404703040677,20.26158224894768,0.0
9.930477216987471,19.218833853835648,0.15372818506853642,9.840428632817652,11.576323098766505,21.46870936853127,0.0
11.696877018749872,20.005052518743604,-3.093642694042896,-0.25842568634476787,8.123444950631558,21.863766270981454,0.0
